airline,source,destination,route,total_stops,price,duration_minutes,dep_hours,departure_bucket,month,day_type,route_segment,price_per_hour,rev_opportunity_score
Vistara,Chennai,Kolkata,Chennai → Kolkata,0,11982,140,17,Evening,5,Weekday,Optimization Route,5135.142857142857,85.58571428571429
IndiGo,Mumbai,Hyderabad,Mumbai → Hyderabad,0,4049,90,6,Morning,6,Weekday,Optimization Route,2699.3333333333335,44.98888888888889
IndiGo,Kolkata,Banglore,Kolkata → Banglore,0,5618,155,14,Afternoon,3,Weekend,Optimization Route,2174.7096774193546,36.24516129032258
Air India,Delhi,Cochin,Delhi → Cochin,2,13591,1380,20,Evening,6,Weekday,Optimization Route,590.9130434782609,9.84855072463768
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,9508,930,10,Morning,5,Weekday,Optimization Route,613.4193548387096,10.223655913978495
SpiceJet,Chennai,Kolkata,Chennai → Kolkata,0,3543,135,9,Morning,6,Weekday,Optimization Route,1574.6666666666667,26.244444444444444
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,7229,185,18,Evening,4,Weekday,Optimization Route,2344.5405405405404,39.075675675675676
Vistara,Banglore,Delhi,Banglore → Delhi,0,4668,170,11,Morning,6,Weekday,Optimization Route,1647.5294117647059,27.458823529411763
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,14388,1200,14,Afternoon,5,Weekday,Optimization Route,719.4,11.99
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,10844,1025,18,Evening,5,Weekday,Optimization Route,634.770731707317,10.579512195121952
Air India,Delhi,Cochin,Delhi → Cochin,1,7690,765,20,Evening,6,Weekend,Optimization Route,603.1372549019608,10.052287581699346
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,13067,1450,9,Morning,5,Weekday,Optimization Route,540.7034482758621,9.011724137931035
SpiceJet,Mumbai,Hyderabad,Mumbai → Hyderabad,0,1965,90,5,Morning,4,Weekday,Optimization Route,1310.0,21.833333333333332
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,16289,1610,16,Afternoon,3,Weekend,Optimization Route,607.0434782608696,10.117391304347827
Air India,Kolkata,Banglore,Kolkata → Banglore,1,10203,745,20,Evening,5,Weekend,Optimization Route,821.7181208053692,13.695302013422818
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,15149,570,14,Afternoon,5,Weekday,Optimization Route,1594.6315789473683,26.57719298245614
Vistara,Kolkata,Banglore,Kolkata → Banglore,1,9345,385,17,Evening,5,Weekday,Optimization Route,1456.3636363636363,24.272727272727273
SpiceJet,Mumbai,Hyderabad,Mumbai → Hyderabad,0,2017,90,5,Morning,5,Weekend,Optimization Route,1344.6666666666667,22.41111111111111
Vistara,Kolkata,Banglore,Kolkata → Banglore,1,9345,975,7,Morning,5,Weekday,Optimization Route,575.0769230769231,9.584615384615384
Air India,Kolkata,Banglore,Kolkata → Banglore,1,6528,1485,14,Afternoon,5,Weekday,Optimization Route,263.75757575757575,4.395959595959596
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,15603,380,7,Morning,3,Weekend,Premium Route,2463.6315789473683,41.060526315789474
SpiceJet,Delhi,Cochin,Delhi → Cochin,1,5583,315,6,Morning,6,Weekday,Optimization Route,1063.4285714285713,17.723809523809525
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,10577,1620,16,Afternoon,6,Weekend,Optimization Route,391.74074074074076,6.529012345679012
Air India,Delhi,Cochin,Delhi → Cochin,2,10651,1180,12,Afternoon,5,Weekday,Optimization Route,541.5762711864406,9.026271186440677
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,7594,875,14,Afternoon,6,Weekday,Optimization Route,520.7314285714285,8.678857142857144
Air Asia,Kolkata,Banglore,Kolkata → Banglore,1,6857,220,6,Morning,5,Weekday,Optimization Route,1870.090909090909,31.168181818181818
IndiGo,Banglore,Delhi,Banglore → Delhi,0,4423,170,13,Afternoon,4,Weekend,Optimization Route,1561.0588235294117,26.01764705882353
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,13344,425,5,Morning,6,Weekday,Premium Route,1883.8588235294117,31.39764705882353
SpiceJet,Banglore,Delhi,Banglore → Delhi,0,3971,175,21,Night,4,Weekend,Optimization Route,1361.4857142857143,22.69142857142857
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,18371,600,9,Morning,6,Weekday,Optimization Route,1837.1,30.618333333333332
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,6643,1995,19,Evening,3,Weekday,Optimization Route,199.78947368421052,3.329824561403509
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,15077,465,11,Morning,3,Weekday,Premium Route,1945.4193548387098,32.42365591397849
Air India,Banglore,Delhi,Banglore → Delhi,0,6121,165,10,Morning,5,Weekday,Optimization Route,2225.818181818182,37.096969696969694
SpiceJet,Mumbai,Hyderabad,Mumbai → Hyderabad,0,5755,80,13,Afternoon,3,Weekend,Optimization Route,4316.25,71.9375
Air India,Delhi,Cochin,Delhi → Cochin,1,4487,765,20,Evening,4,Weekday,Discount Route,351.921568627451,5.865359477124183
SpiceJet,Delhi,Cochin,Delhi → Cochin,1,5158,270,8,Morning,5,Weekday,Optimization Route,1146.2222222222222,19.103703703703705
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,8586,520,20,Evening,5,Weekday,Optimization Route,990.6923076923077,16.51153846153846
Air India,Mumbai,Hyderabad,Mumbai → Hyderabad,0,3100,80,6,Morning,6,Weekend,Optimization Route,2325.0,38.75
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,3210,85,2,Night,5,Weekday,Optimization Route,2265.8823529411766,37.76470588235294
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,12373,1040,19,Evening,5,Weekday,Optimization Route,713.8269230769231,11.897115384615384
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,15135,730,6,Morning,3,Weekend,Optimization Route,1243.972602739726,20.732876712328768
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,13292,810,5,Morning,6,Weekday,Optimization Route,984.5925925925926,16.409876543209876
SpiceJet,Mumbai,Hyderabad,Mumbai → Hyderabad,0,2017,90,13,Afternoon,6,Weekday,Optimization Route,1344.6666666666667,22.41111111111111
Vistara,Mumbai,Hyderabad,Mumbai → Hyderabad,1,12395,1500,21,Night,3,Weekday,Optimization Route,495.8,8.263333333333334
SpiceJet,Chennai,Kolkata,Chennai → Kolkata,0,3543,135,9,Morning,6,Weekday,Optimization Route,1574.6666666666667,26.244444444444444
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,2228,90,19,Evening,5,Weekday,Optimization Route,1485.3333333333333,24.755555555555556
Air Asia,Delhi,Cochin,Delhi → Cochin,1,11410,830,16,Afternoon,6,Weekday,Optimization Route,824.8192771084338,13.74698795180723
GoAir,Kolkata,Banglore,Kolkata → Banglore,0,3514,155,15,Afternoon,6,Weekday,Optimization Route,1360.258064516129,22.670967741935485
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,13469,690,9,Morning,6,Weekday,Optimization Route,1171.2173913043478,19.520289855072463
IndiGo,Banglore,Delhi,Banglore → Delhi,0,3943,180,21,Night,4,Weekday,Optimization Route,1314.3333333333333,21.905555555555555
Vistara,Banglore,New Delhi,Banglore → New Delhi,0,7608,175,21,Night,3,Weekend,Optimization Route,2608.457142857143,43.47428571428571
Air India,Banglore,Delhi,Banglore → Delhi,0,6961,165,10,Morning,5,Weekday,Optimization Route,2531.2727272727275,42.18787878787879
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,12042,585,9,Morning,6,Weekend,Optimization Route,1235.076923076923,20.584615384615386
Jet Airways Business,Banglore,New Delhi,Banglore → New Delhi,1,62427,400,5,Morning,3,Weekday,Premium Route,9364.05,156.0675
Air India,Banglore,New Delhi,Banglore → New Delhi,2,9586,655,10,Morning,3,Weekend,Optimization Route,878.1068702290077,14.635114503816794
SpiceJet,Chennai,Kolkata,Chennai → Kolkata,0,3543,135,8,Morning,6,Weekend,Optimization Route,1574.6666666666667,26.244444444444444
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,13882,1630,9,Morning,6,Weekend,Optimization Route,510.99386503067484,8.516564417177914
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,8781,435,10,Morning,5,Weekday,Optimization Route,1211.1724137931035,20.186206896551724
Air Asia,Kolkata,Banglore,Kolkata → Banglore,2,5192,500,15,Afternoon,6,Weekday,Optimization Route,623.04,10.384
IndiGo,Delhi,Cochin,Delhi → Cochin,1,6442,940,6,Morning,3,Weekday,Optimization Route,411.1914893617021,6.853191489361702
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,15554,825,22,Night,5,Weekday,Optimization Route,1131.2,18.85333333333333
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,10844,1285,18,Evening,5,Weekday,Optimization Route,506.3346303501946,8.438910505836576
IndiGo,Mumbai,Hyderabad,Mumbai → Hyderabad,0,2754,90,12,Afternoon,4,Weekday,Optimization Route,1836.0,30.6
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,14067,420,14,Afternoon,5,Weekday,Premium Route,2009.5714285714287,33.49285714285714
GoAir,Delhi,Cochin,Delhi → Cochin,1,5140,370,7,Morning,4,Weekend,Optimization Route,833.5135135135135,13.891891891891891
IndiGo,Delhi,Cochin,Delhi → Cochin,1,8330,895,10,Morning,5,Weekday,Optimization Route,558.4357541899441,9.307262569832401
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,5678,90,19,Evening,3,Weekend,Optimization Route,3785.3333333333335,63.08888888888889
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,11087,1170,22,Night,3,Weekday,Optimization Route,568.5641025641025,9.476068376068376
GoAir,Banglore,New Delhi,Banglore → New Delhi,0,18558,175,20,Evening,3,Weekday,Premium Route,6362.742857142857,106.04571428571428
IndiGo,Mumbai,Hyderabad,Mumbai → Hyderabad,0,16000,90,2,Night,3,Weekday,Premium Route,10666.666666666666,177.77777777777777
SpiceJet,Banglore,Delhi,Banglore → Delhi,0,3573,175,21,Night,5,Weekday,Optimization Route,1225.0285714285715,20.417142857142856
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,7670,760,12,Afternoon,5,Weekday,Optimization Route,605.5263157894736,10.092105263157896
Vistara,Banglore,Delhi,Banglore → Delhi,0,4878,155,17,Evening,5,Weekday,Optimization Route,1888.258064516129,31.470967741935485
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,11507,1295,21,Night,6,Weekday,Optimization Route,533.1428571428571,8.885714285714286
Air Asia,Delhi,Cochin,Delhi → Cochin,1,8759,330,7,Morning,6,Weekday,Optimization Route,1592.5454545454545,26.542424242424243
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,10262,1530,17,Evening,6,Weekday,Optimization Route,402.4313725490196,6.70718954248366
Air India,Delhi,Cochin,Delhi → Cochin,2,10975,1580,7,Morning,5,Weekday,Optimization Route,416.7721518987342,6.94620253164557
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,10262,550,19,Evening,6,Weekday,Optimization Route,1119.490909090909,18.658181818181816
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,6007,490,12,Afternoon,6,Weekday,Optimization Route,735.5510204081633,12.259183673469387
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,3858,145,11,Morning,3,Weekday,Optimization Route,1596.4137931034481,26.606896551724137
IndiGo,Delhi,Cochin,Delhi → Cochin,1,6412,490,14,Afternoon,6,Weekday,Optimization Route,785.1428571428571,13.085714285714285
Air India,Kolkata,Banglore,Kolkata → Banglore,0,6245,150,14,Afternoon,4,Weekend,Optimization Route,2498.0,41.63333333333333
Air India,Delhi,Cochin,Delhi → Cochin,2,9968,1410,19,Evening,6,Weekend,Optimization Route,424.17021276595744,7.069503546099291
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,18260,640,2,Night,3,Weekend,Optimization Route,1711.875,28.53125
IndiGo,Banglore,New Delhi,Banglore → New Delhi,0,8855,175,18,Evening,3,Weekend,Optimization Route,3036.0,50.6
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,10844,590,8,Morning,5,Weekday,Optimization Route,1102.7796610169491,18.379661016949154
SpiceJet,Chennai,Kolkata,Chennai → Kolkata,0,3597,135,8,Morning,5,Weekday,Optimization Route,1598.6666666666667,26.644444444444446
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,13067,1685,17,Evening,5,Weekday,Optimization Route,465.29376854599406,7.7548961424332346
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,13817,1070,16,Afternoon,3,Weekday,Optimization Route,774.785046728972,12.913084112149532
Air India,Banglore,New Delhi,Banglore → New Delhi,1,11602,990,6,Morning,3,Weekday,Optimization Route,703.1515151515151,11.71919191919192
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,13941,1545,16,Afternoon,5,Weekday,Optimization Route,541.3980582524272,9.023300970873786
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,14151,1365,20,Evening,5,Weekday,Optimization Route,622.021978021978,10.367032967032968
IndiGo,Banglore,Delhi,Banglore → Delhi,0,3943,170,4,Night,5,Weekday,Optimization Route,1391.6470588235295,23.194117647058825
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,10844,705,6,Morning,5,Weekend,Optimization Route,922.8936170212766,15.381560283687943
SpiceJet,Mumbai,Hyderabad,Mumbai → Hyderabad,0,2753,90,5,Morning,6,Weekday,Optimization Route,1835.3333333333333,30.58888888888889
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,14714,1005,2,Night,6,Weekday,Optimization Route,878.4477611940298,14.640796019900497
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,9646,545,7,Morning,5,Weekend,Optimization Route,1061.9449541284403,17.699082568807338
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,15554,330,7,Morning,5,Weekday,Premium Route,2828.0,47.13333333333333
Air India,Banglore,New Delhi,Banglore → New Delhi,2,13261,435,10,Morning,3,Weekday,Premium Route,1829.103448275862,30.48505747126437
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,11087,1045,11,Morning,3,Weekday,Optimization Route,636.5741626794259,10.60956937799043
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,11507,810,5,Morning,6,Weekend,Optimization Route,852.3703703703703,14.206172839506173
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,9424,390,19,Evening,5,Weekday,Optimization Route,1449.8461538461538,24.164102564102564
GoAir,Banglore,Delhi,Banglore → Delhi,0,4937,170,11,Morning,4,Weekday,Optimization Route,1742.4705882352941,29.041176470588237
SpiceJet,Banglore,Delhi,Banglore → Delhi,0,3257,175,21,Night,6,Weekday,Optimization Route,1116.6857142857143,18.611428571428572
IndiGo,Banglore,Delhi,Banglore → Delhi,0,4823,170,8,Morning,5,Weekday,Optimization Route,1702.235294117647,28.370588235294118
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,5277,140,22,Night,5,Weekend,Optimization Route,2261.5714285714284,37.69285714285714
SpiceJet,Kolkata,Banglore,Kolkata → Banglore,0,3873,150,17,Evening,4,Weekday,Optimization Route,1549.2,25.82
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,10844,730,16,Afternoon,5,Weekday,Optimization Route,891.2876712328767,14.854794520547944
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,7198,510,17,Evening,5,Weekday,Optimization Route,846.8235294117648,14.113725490196078
Air India,Delhi,Cochin,Delhi → Cochin,0,6094,170,5,Morning,5,Weekday,Optimization Route,2150.823529411765,35.84705882352941
IndiGo,Banglore,Delhi,Banglore → Delhi,0,3943,165,6,Morning,5,Weekday,Optimization Route,1433.8181818181818,23.8969696969697
IndiGo,Banglore,Delhi,Banglore → Delhi,0,3943,180,21,Night,5,Weekday,Optimization Route,1314.3333333333333,21.905555555555555
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,12681,960,20,Evening,4,Weekday,Optimization Route,792.5625,13.209375
Vistara,Banglore,Delhi,Banglore → Delhi,0,5613,155,17,Evening,4,Weekday,Optimization Route,2172.7741935483873,36.21290322580645
SpiceJet,Kolkata,Banglore,Kolkata → Banglore,0,3873,145,9,Morning,5,Weekday,Optimization Route,1602.6206896551723,26.71034482758621
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,12898,1415,13,Afternoon,5,Weekday,Optimization Route,546.9116607773851,9.115194346289753
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,15129,1375,5,Morning,5,Weekday,Optimization Route,660.1745454545454,11.00290909090909
SpiceJet,Chennai,Kolkata,Chennai → Kolkata,0,3911,135,8,Morning,5,Weekday,Optimization Route,1738.2222222222222,28.97037037037037
IndiGo,Delhi,Cochin,Delhi → Cochin,0,6015,195,21,Night,6,Weekday,Optimization Route,1850.7692307692307,30.846153846153847
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,54826,365,16,Afternoon,3,Weekday,Premium Route,9012.493150684932,150.2082191780822
IndiGo,Delhi,Cochin,Delhi → Cochin,1,5073,305,20,Evening,3,Weekday,Optimization Route,997.9672131147541,16.632786885245903
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,4326,140,5,Morning,3,Weekday,Optimization Route,1854.0,30.9
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,8040,90,10,Morning,6,Weekday,Optimization Route,5360.0,89.33333333333333
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,7229,165,6,Morning,4,Weekday,Optimization Route,2628.7272727272725,43.81212121212121
IndiGo,Banglore,Delhi,Banglore → Delhi,0,3943,170,13,Afternoon,6,Weekend,Optimization Route,1391.6470588235295,23.194117647058825
Air India,Banglore,New Delhi,Banglore → New Delhi,3,14195,685,12,Afternoon,3,Weekday,Optimization Route,1243.3576642335765,20.722627737226276
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,13292,1130,9,Morning,6,Weekend,Optimization Route,705.7699115044247,11.762831858407079
IndiGo,Kolkata,Banglore,Kolkata → Banglore,0,4174,155,11,Morning,4,Weekday,Optimization Route,1615.741935483871,26.929032258064517
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,16736,860,7,Morning,3,Weekday,Optimization Route,1167.6279069767443,19.46046511627907
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,5198,165,6,Morning,5,Weekend,Optimization Route,1890.1818181818182,31.503030303030304
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,15058,730,7,Morning,6,Weekday,Optimization Route,1237.6438356164383,20.627397260273973
IndiGo,Delhi,Cochin,Delhi → Cochin,1,5073,300,10,Morning,4,Weekday,Optimization Route,1014.6,16.91
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,10197,660,8,Morning,5,Weekday,Optimization Route,927.0,15.45
SpiceJet,Chennai,Kolkata,Chennai → Kolkata,0,3543,140,17,Evening,6,Weekday,Optimization Route,1518.4285714285716,25.307142857142857
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,7229,180,17,Evening,6,Weekday,Optimization Route,2409.6666666666665,40.16111111111111
Air India,Delhi,Cochin,Delhi → Cochin,2,10966,1180,12,Afternoon,6,Weekend,Optimization Route,557.5932203389831,9.293220338983051
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,11134,570,13,Afternoon,3,Weekend,Optimization Route,1172.0,19.533333333333335
Air Asia,Kolkata,Banglore,Kolkata → Banglore,0,3807,150,22,Night,4,Weekend,Optimization Route,1522.8,25.38
Air India,Banglore,Delhi,Banglore → Delhi,0,5228,170,13,Afternoon,5,Weekday,Optimization Route,1845.1764705882354,30.75294117647059
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,3597,140,14,Afternoon,6,Weekday,Optimization Route,1541.5714285714287,25.692857142857143
Air Asia,Banglore,Delhi,Banglore → Delhi,0,4483,165,11,Morning,5,Weekend,Optimization Route,1630.1818181818182,27.169696969696968
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,10262,1015,11,Morning,6,Weekday,Optimization Route,606.6206896551724,10.110344827586207
SpiceJet,Delhi,Cochin,Delhi → Cochin,1,5158,270,8,Morning,6,Weekday,Optimization Route,1146.2222222222222,19.103703703703705
Air India,Banglore,New Delhi,Banglore → New Delhi,1,6010,1520,22,Night,3,Weekday,Optimization Route,237.23684210526315,3.9539473684210527
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,13376,1320,14,Afternoon,6,Weekday,Optimization Route,608.0,10.133333333333333
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,11543,1365,5,Morning,3,Weekday,Optimization Route,507.38461538461536,8.456410256410257
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,15342,560,9,Morning,3,Weekday,Optimization Route,1643.7857142857142,27.396428571428572
